canny,fft,result
784.072726965,87.6051143626,1
1216.34708572,-8.83215641479,1
433.206688581,-0.727861360823,1
3135.19436893,-1.56503164417,1
1450.4521843,80.3812976104,1
1836.14676355,-8.63346970481,1
386.617037281,78.4551637851,1
205.723164976,81.1213028874,1
2393.65575194,-11.7767306578,1
86.7204931176,-9.62267895815,1
2706.61648577,88.2595758807,1
227.365109091,4.18285921339,1
1644.61314286,-14.0426909302,1
1851.05510114,-16.0386607916,1
3280.15618986,85.8940576556,1
1997.6709756,-6.67434348294,1
2039.13727244,85.013939081,1
131.762374707,-12.7342899429,1
5905.73312742,8.66487700413,1
1187.95326864,86.3277000041,1
1099.94105659,83.9640269848,1
1142.06582895,86.9866345835,1
1319.05522154,-9.36915212802,1
205.723164976,81.6939996488,1
299.510510599,-2.40042683756,1
769.790695514,0.627714599286,1
1745.40967075,2.84467429384,1
3386.31413346,87.0833993784,1
2026.86076972,5.26546498142,1
933.946157721,-5.90689981982,1
2270.18689648,-9.10593220788,1
652.121995525,-14.4511107316,1
1601.56931542,85.4868288775,1
280.564466771,85.9610599391,1
613.239441812,83.9197836717,1
1158.77202498,-8.55362522301,1
54.4660218009,-2.60145529846,1
574.783861185,0.793686723564,1
969.366592169,79.7034529948,1
671.583434846,85.0813322709,1
256.507420566,-4.64411476763,1
1678.15838418,-7.29079647764,1
1412.88888889,-8.22669214912,1
2396.87893242,92.0503694067,1
876.85918808,85.9659243012,1
527.471071109,84.5231045065,1
1015.51564783,85.5448157676,1
1668.09444584,-0.998492485373,1
2442.42808581,-9.19022454325,1
929.493881425,-8.37107184843,1
1034.72383088,83.742535672,1
3262.42080778,89.7957724366,1
280.564466771,83.5186495948,1
158.364862204,88.9599642066,1
212.0725423,-7.10463413324,1
936.626356231,0.480460157569,1
258.495543913,-0.990016979455,1
2517.54566124,84.4430801895,1
563.13940681,84.2622876827,1
410.638805342,-1.21973128393,1
613.239441812,83.0236906753,1
495.047564168,-12.7314765963,1
268.794692061,-11.1724487415,1
3820.47454258,87.6506558483,1
1521.38589585,-11.3286668297,1
1207.05244504,82.1012156758,1
2065.10629021,85.3820698521,1
331.670902669,83.2887903592,1
292.36552678,78.2917456126,1
453.209684696,85.0962108157,1
452.327843475,-3.94332781021,1
1881.98116867,-7.54104454086,1
1264.53366285,0.850899180342,1
1252.84105204,83.9917873895,1
171.931021157,-2.9812211939,1
1848.97635445,-6.35303570276,1
7250.76991231,10.158213006,1
2272.00382017,89.9086594672,1
1133.89682956,82.952044274,1
250.027531273,-11.4493332813,1
753.958949207,-6.98477183446,1
57.102041508,82.2146125721,1
786.70421038,-14.7386690174,1
1610.35971754,1.8626959512,1
507.945557591,88.67542505,1
505.606580615,0.09795776904,1
811.164270993,84.0435662518,1
1060.82186645,-5.27111549286,1
154.415187892,84.716036781,1
1194.2311547,-3.0562176843,1
2676.65941115,-4.10955648137,1
2135.47395905,86.1540665591,1
1157.45788242,-12.4584245595,1
768.581186235,81.8591892123,1
288.078335514,0.620309570097,1
4600.26458447,-11.1235524385,1
1833.4219336,5.74541288886,1
801.623115981,0.0963861673052,1
3434.18183339,-7.71296840966,1
0.0,-7.59930005311,1
1413.82214747,0.504772238245,1
2272.00382017,88.6237937985,1
2469.8581181,-5.17897360797,1
1446.66432431,83.5725712439,1
2554.00717473,84.6407777724,1
414.693609572,-0.643575131954,1
1834.21376307,-2.48463267856,1
1011.6725578,81.8274024491,1
1646.75329886,88.8045881091,1
2933.92805457,90.7434835099,1
983.499111589,-9.88000343479,1
540.289251226,-12.2588080986,1
1755.65990573,81.2551065663,1
830.500839651,83.6100085995,1
75.3199621104,83.9935355022,1
1264.27730313,81.4605075295,1
3103.27827364,-8.03289782674,1
2572.2197637,82.8362160078,1
614.659400786,-10.2958319109,1
826.634494867,81.5571269544,1
712.889334825,-6.34153563506,1
760.832509026,88.1987930495,1
258.903992281,-5.41875396837,1
18.6101932418,-1.69664835653,1
2948.25648197,-10.2112110714,1
2028.00042629,86.0138861865,1
698.773327097,83.3337850274,1
1364.44900976,-9.72381463122,1
1724.063718,-8.20756159178,1
2535.05052789,87.5105229497,1
10532.5286833,-3.50297011826,1
2072.5216493,85.1316008525,1
1957.36581227,82.490234566,1
1240.74376538,-6.21408228666,1
842.096967157,82.5894814486,1
1897.74837932,89.7257431955,1
946.054443359,-4.96236792119,1
1000.14038086,84.4260887489,1
146.514385846,83.9082855277,1
371.769406303,-2.96840616869,1
1233.77094408,84.7674261516,1
595.188969758,-6.18065395922,1
280.564466771,82.9021032433,1
2702.99286246,85.0423429807,1
1522.40311628,2.95956019867,1
897.4945061,-1.56349758087,1
2160.25076238,-11.3516240058,1
4061.81126412,-4.53951679381,1
2209.35624456,83.281244603,1
254.851991495,-1.4447975502,1
1260.4657039,83.4227716443,1
355.014040134,-10.8636654363,1
1075.00105421,-5.90164555413,1
415.381576728,-1.52420965049,1
849.825296458,79.0102071943,1
209.230926532,-10.41972915,1
2615.38562139,-8.2976376175,1
3123.66914889,91.4201859095,1
1363.2088325,69.8327042187,1
3663.77748214,87.7698485363,1
2112.83584121,-11.7832143523,1
1325.1970022,86.4023650222,1
3948.57940078,85.6550384512,1
717.979692851,-2.2657683833,1
3844.76146661,89.2213416939,1
2389.54884075,88.1853299149,1
0.0,83.484054045,1
6360.10005545,7.13009295421,1
803.426252212,83.4995531704,1
510.791307565,-11.3146496122,1
55.4832553114,-9.32692775223,1
1720.80589794,-11.4519820853,1
7417.49779308,8.79859310252,1
2271.74656257,-12.5649581709,1
689.278992009,-9.61128370559,1
1676.83719657,80.8663341608,1
1207.05244504,88.5344550332,1
0.0,79.3455966773,1
0.0,-10.6983331837,1
331.316547976,-7.26899351771,1
9492.51372531,5.3653310144,1
1766.90285169,83.9268872272,1
683.239152655,84.4551021214,1
3920.93725204,83.5874431572,1
1139.58064014,-10.6276724255,1
496.224435791,84.2171829429,1
2733.21610416,-10.2206651566,1
1030.88316321,81.5211997504,1
3495.55260502,84.4953149263,1
2018.13572895,-2.95531217467,1
656.035695132,84.0556513481,1
348.130900377,80.1807375572,1
1935.92529297,1.14050702153,1
390.538127627,83.9915277641,1
1030.38655201,-5.04443610548,1
664.987624283,-8.50539428936,1
1703.49728803,-9.48539399394,1
588.704457777,-1.29257841611,1
1913.13271356,-7.131628465,1
1458.02645087,89.1423251768,1
244.939830585,83.1207342893,1
3917.47980332,88.8781236035,1
3159.31674605,86.4754531588,1
1593.95677665,4.45945279366,1
308.093490824,78.5095976603,1
83.1751597083,-6.73097171255,1
127.830360364,-7.91590526282,1
1222.32306562,82.2503584296,1
1818.44495842,5.69326267129,1
1763.15568751,82.9680818149,1
904.131250919,0.932849904588,1
6694.61094388,-6.47207722907,1
961.668300256,81.964873897,1
84.9805351961,-16.9955819782,1
1419.43122629,-4.04716219913,1
1625.01550231,-4.07901743139,1
4277.13849451,-0.541163452627,1
115.648976594,90.7510559456,1
1006.66148619,-6.76792181561,1
4110.35084194,87.6253460634,1
3322.67169049,87.9744254644,1
7313.3986339,84.6509582259,1
1918.74456418,-0.156085290772,1
264.822937455,83.8880125986,1
62.1903688577,-15.5621570428,1
2764.52857023,89.9366201779,1
729.81842123,86.9417804825,1
1961.0877838,88.3676042416,1
2016.85921988,82.5007905748,1
3996.87855206,86.8032056177,1
2224.10944691,89.8965469317,1
1495.86871527,81.3006257754,1
8419.07295585,84.4591373771,1
0.0,88.1565437542,1
411.43964715,-5.46622936588,1
172.308822426,-0.938494493816,1
3128.57240851,-7.70932231999,1
598.411731007,-8.51838307928,1
3144.59217532,0.117332989407,1
445.382522698,84.9316190516,1
2142.87090814,91.2872020644,1
476.679543313,82.5683694904,1
0.0,83.8526940086,1
1039.61974678,-2.07837401721,1
311.976847803,-13.4910366671,1
39.0071845065,-3.00151375736,1
2013.14451545,94.1324360962,1
483.173553719,-8.66265713734,1
2065.15511032,-7.63086268281,1
1384.2811672,-9.88476887706,1
1495.22621507,0.471083160234,1
2105.46845601,-6.80487312173,1
1203.23357871,81.4309113014,1
368.58027926,-15.8011176384,1
920.382144081,-4.33768451258,1
370.927831158,78.0587686011,1
386.05650416,-10.6467747152,1
359.155839588,79.5644745095,1
23.8041456789,84.1087943591,1
360.130586301,-5.42884507848,1
199.161833993,-7.79649620269,1
714.299749956,84.1429021578,1
1099.59972607,-8.24822169214,1
1645.09192107,-5.27033519908,1
265.403705321,-3.59356447542,1
1080.77405384,81.9318233862,1
0.0,-13.4472167436,1
1770.64953139,83.8347649487,1
1000.50814492,-7.25867246849,1
1455.74660518,-2.82498648745,1
2552.70006106,-13.5697659807,1
441.468214989,81.3312749683,1
1781.88666366,80.5371490471,1
1441.02312044,-5.84759930744,1
250.333123293,-9.31913127258,1
821.249020802,-10.5403428507,1
1217.34717225,-0.366253225978,1
167.283119502,-6.48734890416,1
4067.03854875,-9.65411834465,1
645.878681447,2.66585282529,1
1769.06918131,-10.0805085457,1
394.458733499,84.702084499,1
532.248357009,-3.83470845477,1
648.258918431,81.5937829948,1
221.493762732,81.3327659545,1
419.491204136,-1.30650778452,1
3103.37524286,-4.04130310261,1
1679.69834979,-13.8541996286,1
1867.02642619,-11.4810575609,1
6550.60621294,24.4854265585,1
5359.49729523,97.8679331803,1
3173.56221965,89.8312514921,1
2229.15036075,-13.3836832581,1
1148.08836039,-5.74736029627,1
584.886850525,-8.38352980034,1
1550.12633731,-2.49905061253,1
1315.42332865,82.8160540984,1
2251.35461368,82.2708673555,1
154.415187892,88.8754894158,1
225.435200986,86.7293383902,1
980.910396483,81.0226602993,1
559.307609171,83.3934022796,1
129.111156271,-0.788324040908,1
1408.75907829,84.3647793512,1
784.072726965,89.1643982093,1
294.919701972,-7.36141200352,1
580.057683425,-13.253678218,1
1096.10862499,82.1675658833,1
2305.18211915,6.26684887822,1
68.1278420025,-5.5355913108,1
1465.59877954,85.2437465183,1
1438.90970075,-8.77945227918,1
1168.53412427,-0.448707189541,1
176.225558167,-5.68883130803,1
1125.33245409,-3.68968022866,1
1199.4142279,84.561458528,1
189.944815636,86.2157914698,1
240.118562414,-7.71767785035,1
449.296345934,81.2694484368,1
1788.1981719,-3.57235058452,1
1239.84195349,83.0696839835,1
1882.94353802,-8.88368232291,1
1574.92396389,-4.16725235835,1
1412.55178303,86.7667512692,1
1897.74837932,87.820174937,1
595.269820544,1.10670487335,1
1763.15568751,85.6709383838,1
2407.87043637,89.8464618153,1
4247.18567943,81.1947830161,1
2619.51581156,84.4544029951,1
621.024939045,80.9859635722,1
589.871322736,83.8905948892,1
464.946794137,86.4948859848,1
0.0,-3.61325074665,1
1256.0338761,-9.41694608649,1
0.0,-16.7636697398,1
1772.80871841,0.0831302794935,1
3806.58564186,91.8101496989,1
2724.7273352,87.5518657429,1
367.091423767,-11.2736483597,1
8430.09183258,84.5123862481,1
212.254724989,-10.3443546674,1
1466.36765022,-11.7829238983,1
2793.43810296,82.1545487365,1
318.824517094,-3.57673999325,1
368.029958967,-7.26567915384,1
304.162226524,79.1177606561,1
122.800352331,88.8856143223,1
3938.21722856,78.720098691,1
1153.54422927,82.0159955154,1
575.49890043,-0.802875511594,1
380.841543785,1.09167020328,1
1758.2909351,5.11888856836,1
2290.40293163,84.949325429,1
1661.79912351,81.8991952543,1
579.683436542,-11.9432662468,1
1766.90285169,75.4665500077,1
2581.24335457,-15.4954877019,1
294.809117656,-2.23174225106,1
3414.54927837,93.1425116179,1
869.255375759,-11.7316288336,1
406.217644271,85.7280732267,1
1306.17291927,89.9081164829,1
517.863628949,-3.85188002935,1
1086.88961845,80.3287921811,1
429.722385015,83.9112393236,1
366.597505124,-13.8319254276,1
1187.95326864,84.9038749598,1
1317.58882245,83.8074390112,1
2673.29381616,-3.72718052276,1
1712.1288109,-5.69846538877,1
733.696877863,88.0837734543,1
2702.99286246,83.0869395477,1
8716.56494429,84.6985689221,1
1443.99247677,3.16912524095,1
1996.70115075,-10.4967931919,1
1813.31934632,-7.29531004385,1
747.864107865,-8.59286577191,1
1670.73476926,-2.98910503314,1
719.586331361,-17.7962579742,1
701.140223884,-8.26127506912,1
2341.85600867,83.0009687976,1
192.528935717,-8.73193636585,1
410.136312246,83.9432061867,1
3013.23063533,-1.44473955689,1
1699.37977195,81.0445269469,1
1726.99749253,-0.41334891368,1
68.3530126112,-6.35114428884,1
2414.32180737,-5.7300751306,1
0.0,-5.17446239332,1
1079.33831217,-11.9283758374,1
238.086694997,-4.62089286357,1
2897.97523879,89.805150509,1
3269.51641403,87.0723697871,1
2039.13727244,83.789646124,1
308.093490824,88.9523619502,1
2872.77944153,86.840622952,1
3782.51938163,-7.73990018708,1
213.398479538,-10.1209061773,1
1846.83025726,-4.97931407258,1
2905.16967773,85.3648399477,1
5219.32661198,100.071558338,1
1871.62675224,79.3349510246,1
378.773403168,77.813821333,1
1571.40790187,86.6696744682,1
102.254928607,-11.2282166112,1
189.565404226,-7.13621352622,1
605.452006683,87.3175278349,1
2009.48420637,6.33488692507,1
764.707089867,83.8442750578,1
9328.83295354,3.85248418672,1
5078.2601363,97.1999535225,1
1092.27570891,85.8633072533,1
503.553020855,-18.1955672412,1
3379.25050249,90.4730958736,1
2031.71319282,83.4177700398,1
1057.75766289,80.6933165144,1
1099.94105659,87.945908046,1
1867.89315334,83.4922053874,1
4840.05008256,80.6485800256,1
2053.97961801,86.99564507,1
2989.14572427,-5.13245947959,1
949.061728395,-3.30741910219,1
2959.06619942,85.7598956771,1
1665.96032343,-5.14150927985,1
3879.41589206,90.943647432,1
1382.19657987,85.4711014961,1
1256.29913073,83.8783418672,1
1856.68944977,87.0436754107,1
2203.00552172,-5.02100703564,1
3251.77376484,88.6975454853,1
1233.77094408,84.8388187875,1
6000.79872442,7.14337629503,1
95.1119363308,87.8478373781,1
79.70816328,-9.29255525605,1
1163.1964293,-5.08467920153,1
1646.75329886,83.8026163876,1
248.49296695,-4.66961587748,1
2876.38029456,89.7173538063,1
1473.16917032,83.2238760721,1
7878.20206052,84.5568770951,1
266.074941347,-6.59571367224,1
1938.95910555,5.77194512467,1
1146.00689457,-10.3307285366,1
1250.16176912,-1.71309943708,1
2740.19593508,0.675426937738,1
1725.65739965,84.1747461841,1
8727.37259036,84.4900381584,1
1276.34779955,-4.04973306012,1
869.137641415,85.0965886233,1
2969.83242296,85.3711306978,1
504.039001465,79.1138072645,1
1552.40094072,-10.650481566,1
175.850812229,-6.31507884376,1
1789.3756628,84.7232011202,1
1740.66252848,88.2348032228,1
470.589427451,-2.12410585506,1
1871.62675224,84.3962884418,1
706.537507474,85.3356403571,1
806.490088493,-7.60081375642,1
2455.44990152,89.8728102313,1
221.493762732,83.3596481522,1
938.561797142,82.9377745677,1
3521.48207275,-1.04314197086,1
3099.51831385,-6.14278076879,1
1902.76410152,-6.00847438622,1
476.679543313,85.8645202446,1
1502.77620261,-8.44163097751,1
991.583710312,83.1422175673,1
582.222443556,1.04600712043,1
563.112610066,-11.5669532629,1
629.189431312,-3.89622050325,1
7049.49377468,85.3630321307,1
4305.91329703,-4.72244823085,1
2595.32889211,-1.19348050628,1
1325.1970022,83.5314231704,1
268.759046495,81.265710504,1
2937.52067154,85.5490864153,1
